loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age,emp_cat,ir_cat
0,6000,9.99,B,3,RENT,67000,27,0-15,11-Aug
0,10000,5.42,A,1,RENT,33000,23,0-15,0-8
0,8000,15.62,D,4,MORTGAGE,120000,28,0-15,13.5+
0,2300,14.79,C,3,RENT,30000,39,0-15,13.5+
0,14400,7.49,A,11,RENT,57000,24,0-15,0-8
1,13250,13.99,C,10,MORTGAGE,36000,21,0-15,13.5+
0,12250,10.59,B,1,RENT,28800,28,0-15,11-Aug
0,6000,12.99,C,NA,RENT,24000,24,Missing,11-13.5
1,6000,15.23,C,33,MORTGAGE,54902.52,25,30-45,13.5+
0,5000,NA,C,0,OWN,105000,23,0-15,Missing
1,10000,NA,B,12,MORTGAGE,43000,24,0-15,Missing
1,3000,11.99,B,7,MORTGAGE,48000,25,0-15,11-13.5
0,12000,10.99,B,1,RENT,39000,23,0-15,11-Aug
0,6000,8.49,A,2,MORTGAGE,106000,33,0-15,11-Aug
0,5000,7.49,A,0,MORTGAGE,28800,21,0-15,0-8
0,5600,5.42,A,4,MORTGAGE,115000,23,0-15,0-8
0,10000,7.49,A,20,MORTGAGE,68000,22,15-30,0-8
0,4000,11.49,B,5,RENT,21000,27,0-15,11-13.5
0,2200,NA,A,NA,RENT,22000,24,Missing,Missing
0,1000,12.99,C,2,MORTGAGE,28000,21,0-15,11-13.5
0,5000,12.99,C,15,MORTGAGE,60000,23,0-15,11-13.5
0,9000,16.49,D,4,OWN,55000,24,0-15,13.5+
0,35000,11.99,B,5,MORTGAGE,79750,35,0-15,11-13.5
0,2500,6.99,A,0,MORTGAGE,220000,29,0-15,0-8
1,10000,NA,A,1,RENT,25000,21,0-15,Missing
0,15000,13.49,C,4,RENT,65000,25,0-15,11-13.5
1,4000,12.99,C,4,OWN,24000,27,0-15,11-13.5
0,2000,11.49,B,34,MORTGAGE,91200,29,30-45,11-13.5
0,3000,NA,A,12,MORTGAGE,65500,41,0-15,Missing
0,18600,6.99,A,14,MORTGAGE,82305,26,0-15,0-8
0,5525,6.99,A,14,MORTGAGE,67200,23,0-15,0-8
1,1200,11.99,B,1,OWN,30480,37,0-15,11-13.5
0,7000,15.23,C,5,MORTGAGE,42000,21,0-15,13.5+
0,7200,8.49,A,2,RENT,60000,24,0-15,11-Aug
1,3000,10.99,B,2,MORTGAGE,49000,24,0-15,11-Aug
0,23000,11.99,B,0,RENT,65000,24,0-15,11-13.5
0,6000,10.59,B,2,RENT,46151.04,24,0-15,11-Aug
0,12500,11.49,B,4,RENT,60000,24,0-15,11-13.5
0,1800,5.99,A,NA,RENT,9600,30,Missing,0-8
0,2500,5.99,A,17,MORTGAGE,70000,56,15-30,0-8
0,18000,8.49,A,3,RENT,84000,52,0-15,11-Aug
0,3500,6.99,A,1,RENT,20400,22,0-15,0-8
0,8000,NA,B,2,RENT,42000,24,0-15,Missing
0,6400,NA,C,3,RENT,30000,23,0-15,Missing
0,12000,NA,A,8,OWN,31000,25,0-15,Missing
0,24000,19.69,E,5,RENT,65000,23,0-15,13.5+
0,3000,10.59,B,9,RENT,55500,22,0-15,11-Aug
0,25000,10.59,B,17,OWN,125000,25,15-30,11-Aug
0,20000,11.99,B,1,RENT,76500,50,0-15,11-13.5
0,20000,9.99,B,3,RENT,160000,26,0-15,11-Aug
0,9200,NA,B,4,RENT,50000,49,0-15,Missing
0,19000,8.49,A,17,MORTGAGE,1.00E+05,31,15-30,11-Aug
0,2800,7.49,A,0,MORTGAGE,85000,25,0-15,0-8
0,2200,8.49,A,12,MORTGAGE,175000,35,0-15,11-Aug
1,25475,10.99,B,0,RENT,60000,22,0-15,11-Aug
0,4000,NA,A,1,MORTGAGE,60000,25,0-15,Missing
1,3075,15.62,D,1,MORTGAGE,28000,36,0-15,13.5+
0,8000,13.49,C,8,OWN,96000,23,0-15,11-13.5
0,12000,NA,D,21,RENT,75000,24,15-30,Missing
0,6400,15.62,D,6,MORTGAGE,150000,26,0-15,13.5+
0,4000,5.42,A,0,RENT,36000,22,0-15,0-8
0,3500,13.99,C,4,RENT,38400,22,0-15,13.5+
0,1800,16.49,D,5,OWN,35000,38,0-15,13.5+
0,5000,9.99,B,2,MORTGAGE,67200,22,0-15,11-Aug
0,10000,18.39,E,14,MORTGAGE,48960,24,0-15,13.5+
0,21000,9.99,B,5,MORTGAGE,136000,40,0-15,11-Aug
0,10000,5.99,A,13,MORTGAGE,60000,21,0-15,0-8
1,10000,8.49,A,15,MORTGAGE,72000,28,0-15,11-Aug
0,15175,21.74,F,13,RENT,75000,35,0-15,13.5+
0,1800,8.49,A,9,MORTGAGE,60000,25,0-15,11-Aug
0,5700,7.49,A,0,RENT,11476,24,0-15,0-8
0,12000,5.42,A,1,MORTGAGE,1.00E+05,31,0-15,0-8
0,10000,5.42,A,10,MORTGAGE,45992,23,0-15,0-8
0,14000,6.99,A,10,MORTGAGE,71000,32,0-15,0-8
0,5000,10.59,B,23,RENT,28800,32,15-30,11-Aug
0,10000,5.99,A,12,MORTGAGE,84000,31,0-15,0-8
0,19000,11.99,B,4,RENT,47000,25,0-15,11-13.5
0,15000,7.49,A,4,MORTGAGE,56000,28,0-15,0-8
0,6600,11.49,B,11,MORTGAGE,66000,25,0-15,11-13.5
0,4100,11.99,B,1,RENT,48000,22,0-15,11-13.5
0,9450,10.99,B,9,MORTGAGE,78000,35,0-15,11-Aug
1,7500,11.49,B,5,MORTGAGE,45500,31,0-15,11-13.5
0,12000,6.99,A,3,RENT,125000,26,0-15,0-8
0,7500,5.42,A,24,MORTGAGE,31000,21,15-30,0-8
0,5600,9.99,B,0,RENT,60000,29,0-15,11-Aug
0,9000,5.99,A,8,MORTGAGE,75000,21,0-15,0-8
0,11400,15.23,C,4,RENT,60000,23,0-15,13.5+
0,12000,18.79,E,1,RENT,129005,30,0-15,13.5+
1,5000,8.49,A,3,RENT,40000,39,0-15,11-Aug
1,2800,21.74,F,1,RENT,23000,22,0-15,13.5+
0,30000,15.62,D,15,MORTGAGE,125004,30,0-15,13.5+
0,9000,5.99,A,7,OWN,69000,23,0-15,0-8
0,9500,12.99,C,3,OWN,33600,33,0-15,11-13.5
0,3825,7.49,A,4,MORTGAGE,35000,23,0-15,0-8
0,28000,8.49,A,3,MORTGAGE,130000,32,0-15,11-Aug
0,7200,8.49,A,32,MORTGAGE,29000,26,30-45,11-Aug
1,3000,9.99,B,0,MORTGAGE,25000,22,0-15,11-Aug
0,5425,11.99,B,3,RENT,22718,22,0-15,11-13.5
0,4000,13.99,C,1,RENT,30000,30,0-15,13.5+
1,1500,15.23,C,0,RENT,17000,41,0-15,13.5+
0,30000,NA,A,26,MORTGAGE,144000,28,15-30,Missing
0,5000,6.99,A,6,RENT,60000,23,0-15,0-8
0,15000,8.49,A,13,RENT,51500,24,0-15,11-Aug
0,5000,5.99,A,3,OWN,50000,30,0-15,0-8
0,7500,10.99,B,7,MORTGAGE,62000,31,0-15,11-Aug
0,3200,8.49,A,3,MORTGAGE,76200,30,0-15,11-Aug
0,5000,7.49,A,2,RENT,36100,23,0-15,0-8
0,3600,15.99,D,29,MORTGAGE,126000,22,15-30,13.5+
0,3600,7.49,A,0,RENT,30000,24,0-15,0-8
1,3000,12.99,C,NA,OWN,57600,27,Missing,11-13.5
0,4800,7.49,A,2,RENT,45840,24,0-15,0-8
0,14000,13.99,C,25,OWN,49000,31,15-30,13.5+
0,16000,12.99,C,2,RENT,45000,41,0-15,11-13.5
0,4000,5.42,A,1,RENT,50000,24,0-15,0-8
0,4800,14.79,C,12,RENT,80000,69,0-15,13.5+
0,7000,10.99,B,5,RENT,35000,26,0-15,11-Aug
1,3025,10.99,B,23,MORTGAGE,76793,27,15-30,11-Aug
0,6000,10.99,B,10,RENT,55000,23,0-15,11-Aug
1,13000,9.99,B,7,MORTGAGE,40000,23,0-15,11-Aug
0,24000,18.39,E,4,RENT,110000,29,0-15,13.5+
0,23000,11.99,B,11,MORTGAGE,84000,23,0-15,11-13.5
0,6000,9.99,B,NA,MORTGAGE,36852,24,Missing,11-Aug
0,8000,5.99,A,18,MORTGAGE,60000,29,15-30,0-8
0,10000,8.49,A,5,RENT,55000,32,0-15,11-Aug
0,4200,5.99,A,13,MORTGAGE,96000,24,0-15,0-8
1,5000,13.99,C,3,RENT,48000,26,0-15,13.5+
0,7875,NA,B,9,RENT,47000,28,0-15,Missing
0,10000,NA,B,0,RENT,42000,23,0-15,Missing
0,2000,13.99,C,1,RENT,22000,23,0-15,13.5+
0,3000,11.99,B,8,RENT,72000,23,0-15,11-13.5
0,7000,13.49,C,17,RENT,65000,30,15-30,11-13.5
0,4000,NA,B,29,RENT,36000,22,15-30,Missing
1,9000,15.23,C,3,RENT,45512,25,0-15,13.5+
0,10000,7.49,A,2,RENT,60000,30,0-15,0-8
0,3325,16.89,D,9,RENT,55000,38,0-15,13.5+
0,6000,16.49,D,9,RENT,107000,23,0-15,13.5+
0,11525,12.99,C,4,RENT,41000,24,0-15,11-13.5
1,1800,8.49,A,15,RENT,36000,25,0-15,11-Aug
0,20000,13.99,C,0,MORTGAGE,52000,22,0-15,13.5+
0,3000,20.25,F,0,RENT,29000,25,0-15,13.5+
0,8000,10.59,B,0,MORTGAGE,48000,27,0-15,11-Aug
0,15000,9.99,B,10,MORTGAGE,50000,23,0-15,11-Aug
0,12000,10.99,B,12,MORTGAGE,61000,26,0-15,11-Aug
0,4500,5.99,A,24,MORTGAGE,90000,30,15-30,0-8
0,2200,10.99,B,21,RENT,39000,23,15-30,11-Aug
1,10500,9.99,B,2,RENT,35000,22,0-15,11-Aug
0,10000,5.42,A,13,MORTGAGE,115000,36,0-15,0-8
0,10000,16.89,D,NA,MORTGAGE,60000,25,Missing,13.5+
0,15000,NA,B,3,MORTGAGE,64548,29,0-15,Missing
1,5600,11.99,B,5,RENT,42000,33,0-15,11-13.5
1,6000,NA,B,18,MORTGAGE,71000,21,15-30,Missing
0,3200,11.49,B,3,RENT,31000,23,0-15,11-13.5
0,30000,9.99,B,6,MORTGAGE,106921,23,0-15,11-Aug
0,10000,5.42,A,0,RENT,55000,25,0-15,0-8
0,10400,5.42,A,0,MORTGAGE,95000,22,0-15,0-8
0,7500,13.99,C,16,MORTGAGE,1.00E+05,25,15-30,13.5+
0,5600,5.99,A,2,RENT,81600,25,0-15,0-8
0,17000,5.99,A,3,RENT,62000,25,0-15,0-8
1,5000,15.62,D,0,RENT,65000,25,0-15,13.5+
0,2000,10.99,B,2,OWN,54000,22,0-15,11-Aug
0,7000,6.99,A,0,MORTGAGE,25500,22,0-15,0-8
0,16200,13.99,C,1,RENT,50000,28,0-15,13.5+
1,6125,5.99,A,25,RENT,120000,32,15-30,0-8
0,10000,7.49,A,4,RENT,43200,27,0-15,0-8
0,13675,7.49,A,1,MORTGAGE,90000,23,0-15,0-8
0,15000,15.99,D,5,MORTGAGE,45000,28,0-15,13.5+
0,2000,8.49,A,6,MORTGAGE,38423,22,0-15,11-Aug
0,5000,NA,B,17,RENT,42000,34,15-30,Missing
0,12000,12.99,C,6,OWN,110000,38,0-15,11-13.5
0,5000,10.59,B,3,RENT,50176,28,0-15,11-Aug
0,5500,5.42,A,3,MORTGAGE,80000,23,0-15,0-8
0,8200,6.99,A,2,RENT,150000,22,0-15,0-8
1,7500,15.62,D,7,MORTGAGE,56000,23,0-15,13.5+
0,6000,13.49,C,4,MORTGAGE,150000,27,0-15,11-13.5
0,14000,9.99,B,0,MORTGAGE,110000,21,0-15,11-Aug
0,1500,5.42,A,8,RENT,58000,22,0-15,0-8
0,17475,11.99,B,1,RENT,45000,27,0-15,11-13.5
0,1500,15.23,C,34,MORTGAGE,71000,22,30-45,13.5+
0,7200,7.49,A,34,MORTGAGE,78500,23,30-45,0-8
0,8500,15.23,C,0,MORTGAGE,65000,23,0-15,13.5+
0,9800,15.99,D,2,MORTGAGE,136000,23,0-15,13.5+
1,15000,7.49,A,11,MORTGAGE,45600,30,0-15,0-8
0,6500,11.99,B,3,RENT,16800,27,0-15,11-13.5
0,3350,5.42,A,0,MORTGAGE,91992,39,0-15,0-8
0,10000,13.49,C,3,RENT,62000,24,0-15,11-13.5
0,6400,NA,A,2,OWN,35000,25,0-15,Missing
0,6000,7.49,A,9,MORTGAGE,70000,31,0-15,0-8
0,6000,5.99,A,1,MORTGAGE,47000,23,0-15,0-8
0,5600,15.23,C,16,MORTGAGE,105000,24,15-30,13.5+
1,6575,13.49,C,5,RENT,36000,27,0-15,11-13.5
1,7000,9.99,B,5,RENT,42614,22,0-15,11-Aug
0,12000,10.99,B,6,RENT,72000,22,0-15,11-Aug
0,5000,11.49,B,5,RENT,75000,22,0-15,11-13.5
0,15000,10.99,B,3,MORTGAGE,120000,30,0-15,11-Aug
0,5400,7.49,A,4,RENT,60000,23,0-15,0-8
0,3375,13.49,C,10,RENT,33000,21,0-15,11-13.5
1,6000,13.49,C,NA,RENT,27120,33,Missing,11-13.5
0,3200,6.99,A,6,MORTGAGE,48000,25,0-15,0-8
0,12225,7.49,A,4,MORTGAGE,154000,25,0-15,0-8
0,5000,10.99,B,18,MORTGAGE,98000,41,15-30,11-Aug
0,12000,5.42,A,0,MORTGAGE,95400,21,0-15,0-8
0,7550,11.49,B,11,MORTGAGE,175000,25,0-15,11-13.5
0,2000,11.49,B,12,MORTGAGE,70000,22,0-15,11-13.5
0,4500,NA,B,5,RENT,72000,58,0-15,Missing
0,17600,10.59,B,13,MORTGAGE,1.00E+05,25,0-15,11-Aug
0,8800,5.42,A,9,MORTGAGE,43000,26,0-15,0-8
0,1500,10.59,B,0,MORTGAGE,15120,21,0-15,11-Aug
0,7000,10.99,B,4,RENT,89000,25,0-15,11-Aug
0,10000,15.62,D,21,RENT,90000,30,15-30,13.5+
0,6250,15.99,D,3,RENT,27000,22,0-15,13.5+
0,15000,NA,C,3,RENT,85100,24,0-15,Missing
0,35000,14.79,C,27,MORTGAGE,215000,23,15-30,13.5+
0,10000,6.99,A,1,MORTGAGE,30000,30,0-15,0-8
0,2500,5.99,A,6,MORTGAGE,81000,28,0-15,0-8
0,16000,12.99,C,3,RENT,40000,23,0-15,11-13.5
0,2500,NA,C,19,MORTGAGE,56810,26,15-30,Missing
0,3000,5.42,A,14,MORTGAGE,33600,28,0-15,0-8
0,13800,11.99,B,23,RENT,80600,25,15-30,11-13.5
0,1800,5.42,A,12,RENT,35000,29,0-15,0-8
0,2500,8.49,A,1,RENT,48000,28,0-15,11-Aug
1,5900,7.49,A,3,MORTGAGE,78644,22,0-15,0-8
0,12000,11.49,B,19,RENT,58000,22,15-30,11-13.5
0,10000,8.49,A,0,RENT,40000,24,0-15,11-Aug
0,5000,10.59,B,11,RENT,50000,23,0-15,11-Aug
0,6000,5.42,A,17,OWN,125000,26,15-30,0-8
0,4000,5.99,A,0,MORTGAGE,60000,25,0-15,0-8
0,14000,7.49,A,2,OWN,35000,27,0-15,0-8
0,25000,17.49,D,4,MORTGAGE,67100,24,0-15,13.5+
1,5000,14.79,C,6,RENT,41000,21,0-15,13.5+
0,3250,10.99,B,4,MORTGAGE,39000,22,0-15,11-Aug
0,4000,10.99,B,11,MORTGAGE,55000,29,0-15,11-Aug
0,12000,10.99,B,3,MORTGAGE,145000,24,0-15,11-Aug
0,3600,10.99,B,2,RENT,30000,22,0-15,11-Aug
0,4000,13.99,C,7,MORTGAGE,49000,23,0-15,13.5+
0,6200,5.99,A,9,RENT,20000,26,0-15,0-8
0,4000,10.59,B,22,MORTGAGE,60000,39,15-30,11-Aug
0,4000,15.23,C,6,RENT,35000,29,0-15,13.5+
0,15000,8.49,A,4,MORTGAGE,78000,23,0-15,11-Aug
0,8400,16.89,D,0,RENT,52500,23,0-15,13.5+
0,5000,5.42,A,NA,MORTGAGE,56000,25,Missing,0-8
0,11000,NA,B,0,RENT,37440,23,0-15,Missing
0,16000,16.89,D,17,OWN,75000,27,15-30,13.5+
0,5975,11.49,B,4,MORTGAGE,34800,26,0-15,11-13.5
0,10000,14.79,C,11,MORTGAGE,153000,33,0-15,13.5+
0,4475,7.49,A,3,MORTGAGE,140000,24,0-15,0-8
0,3000,5.42,A,11,RENT,48000,29,0-15,0-8
0,10000,16.49,D,2,OWN,28800,22,0-15,13.5+
0,8000,8.49,A,9,MORTGAGE,145000,25,0-15,11-Aug
0,3000,7.49,A,2,RENT,24000,31,0-15,0-8
0,2500,10.99,B,9,RENT,80000,38,0-15,11-Aug
0,3200,8.49,A,1,RENT,18000,21,0-15,11-Aug
0,2650,12.99,C,8,MORTGAGE,52000,22,0-15,11-13.5
0,14000,7.49,A,3,RENT,65000,22,0-15,0-8
0,12000,11.99,B,3,RENT,72000,33,0-15,11-13.5
0,35000,16.49,D,19,MORTGAGE,119000,22,15-30,13.5+
1,7425,9.99,B,11,OWN,71884,56,0-15,11-Aug
0,2000,15.23,C,3,MORTGAGE,93000,25,0-15,13.5+
0,19000,11.99,B,4,MORTGAGE,105000,23,0-15,11-13.5
0,15000,6.99,A,5,RENT,1.00E+05,26,0-15,0-8
0,10000,5.99,A,2,MORTGAGE,62000,22,0-15,0-8
0,7300,7.49,A,8,MORTGAGE,63000,23,0-15,0-8
0,3500,5.99,A,5,MORTGAGE,54000,34,0-15,0-8
0,2800,10.99,B,9,MORTGAGE,60000,22,0-15,11-Aug
0,9000,10.59,B,15,RENT,83000,23,0-15,11-Aug
0,28000,15.62,D,0,MORTGAGE,110000,26,0-15,13.5+
0,30000,15.23,C,6,RENT,92004,23,0-15,13.5+
1,5000,11.99,B,NA,MORTGAGE,50000,24,Missing,11-13.5
0,7200,7.49,A,2,MORTGAGE,69935,23,0-15,0-8
0,16000,11.99,B,3,RENT,113000,24,0-15,11-13.5
0,15650,21.74,F,4,RENT,44400,24,0-15,13.5+
0,4000,11.49,B,4,RENT,75000,25,0-15,11-13.5
0,4750,9.99,B,0,RENT,60000,30,0-15,11-Aug
1,6000,12.99,C,9,MORTGAGE,50400,25,0-15,11-13.5
0,4375,8.49,A,5,RENT,50000,23,0-15,11-Aug
0,1400,9.99,B,4,RENT,18576,27,0-15,11-Aug
0,3000,5.99,A,NA,MORTGAGE,105000,29,Missing,0-8
0,10000,6.99,A,6,MORTGAGE,75000,36,0-15,0-8
0,6000,NA,B,0,RENT,110000,24,0-15,Missing
0,3900,11.99,B,2,RENT,55000,28,0-15,11-13.5
0,6700,NA,B,18,MORTGAGE,46000,34,15-30,Missing
0,8150,6.99,A,0,OWN,150750,42,0-15,0-8
0,1800,11.49,B,4,RENT,34000,21,0-15,11-13.5
0,18000,10.99,B,0,MORTGAGE,90000,39,0-15,11-Aug
0,6000,5.42,A,31,OWN,55316.04,26,30-45,0-8
0,5000,11.99,B,6,OWN,41000,29,0-15,11-13.5
0,9000,10.59,B,2,RENT,40000,22,0-15,11-Aug
0,8000,NA,B,12,MORTGAGE,64000,24,0-15,Missing
1,13000,10.59,B,7,RENT,67000,27,0-15,11-Aug
0,7550,9.99,B,12,MORTGAGE,31200,23,0-15,11-Aug
0,9000,11.99,B,3,MORTGAGE,48000,29,0-15,11-13.5
0,35000,10.59,B,20,MORTGAGE,140000,25,15-30,11-Aug
1,8000,7.49,A,19,MORTGAGE,87000,23,15-30,0-8
0,9600,11.99,B,7,MORTGAGE,62000,30,0-15,11-13.5
0,7200,7.49,A,5,MORTGAGE,157000,31,0-15,0-8
0,10000,10.99,B,23,MORTGAGE,28000,22,15-30,11-Aug
0,14500,11.99,B,5,MORTGAGE,32500,22,0-15,11-13.5
0,7000,6.99,A,15,MORTGAGE,65000,23,0-15,0-8
0,20675,NA,A,7,MORTGAGE,73000,34,0-15,Missing
0,32000,10.99,B,13,RENT,69996,34,0-15,11-Aug
0,6600,16.49,D,0,RENT,36000,31,0-15,13.5+
0,1000,5.42,A,14,RENT,44000,37,0-15,0-8
0,25000,7.49,A,3,MORTGAGE,115000,28,0-15,0-8
0,11450,8.49,A,7,RENT,40000,29,0-15,11-Aug
0,4400,11.49,B,19,RENT,19200,22,15-30,11-13.5
0,4000,13.99,C,5,RENT,86095,27,0-15,13.5+
1,5500,13.49,C,3,RENT,57000,26,0-15,11-13.5
0,3050,10.59,B,2,MORTGAGE,56160,23,0-15,11-Aug
0,1500,11.99,B,8,RENT,52000,21,0-15,11-13.5
0,16000,16.49,D,11,MORTGAGE,1.00E+05,30,0-15,13.5+
0,5500,15.23,C,5,RENT,105000,28,0-15,13.5+
0,8000,15.23,C,5,RENT,54000,28,0-15,13.5+
0,7000,15.62,D,0,RENT,24000,24,0-15,13.5+
0,4200,11.99,B,4,MORTGAGE,48000,24,0-15,11-13.5
0,2000,13.99,C,9,RENT,35000,26,0-15,13.5+
0,2400,10.59,B,6,MORTGAGE,33280,32,0-15,11-Aug
0,35000,16.89,D,6,MORTGAGE,77000,22,0-15,13.5+
1,10000,18.39,E,9,RENT,22000,32,0-15,13.5+
1,15000,9.99,B,4,RENT,65000,25,0-15,11-Aug
0,8000,10.99,B,3,RENT,45000,31,0-15,11-Aug
0,24000,7.49,A,9,MORTGAGE,150000,24,0-15,0-8
0,7000,10.99,B,13,MORTGAGE,90000,24,0-15,11-Aug
0,10000,10.99,B,1,MORTGAGE,72000,27,0-15,11-Aug
0,11000,5.99,A,7,MORTGAGE,51300,25,0-15,0-8
0,6000,10.99,B,3,RENT,95000,24,0-15,11-Aug
0,16000,11.49,B,3,RENT,43000,25,0-15,11-13.5
0,6150,5.99,A,5,RENT,77385.19,24,0-15,0-8
0,23750,12.99,C,20,MORTGAGE,110000,26,15-30,11-13.5
0,9000,14.79,C,1,MORTGAGE,65100,23,0-15,13.5+
0,14300,10.99,B,3,OWN,44390,23,0-15,11-Aug
0,10000,7.49,A,2,RENT,20000,22,0-15,0-8
0,4000,9.99,B,3,RENT,12360,37,0-15,11-Aug
0,5000,5.42,A,2,MORTGAGE,1.00E+05,31,0-15,0-8
0,17000,9.99,B,8,RENT,47000,23,0-15,11-Aug
0,13000,6.99,A,6,MORTGAGE,75000,26,0-15,0-8
0,3600,6.99,A,7,MORTGAGE,60000,46,0-15,0-8
0,15000,12.99,C,12,MORTGAGE,74628,31,0-15,11-13.5
0,2000,11.99,B,2,RENT,40000,24,0-15,11-13.5
0,7800,10.59,B,3,MORTGAGE,26000,23,0-15,11-Aug
0,12000,10.99,B,3,MORTGAGE,65000,26,0-15,11-Aug
0,5000,13.99,C,5,MORTGAGE,48000,23,0-15,13.5+
0,11000,7.49,A,3,MORTGAGE,55000,27,0-15,0-8
0,4500,11.99,B,2,RENT,52000,39,0-15,11-13.5
0,14700,5.99,A,16,RENT,37000,27,15-30,0-8
1,9000,11.49,B,6,MORTGAGE,141000,54,0-15,11-13.5
0,6000,16.49,D,7,RENT,55200,26,0-15,13.5+
0,14750,12.99,C,6,MORTGAGE,42000,22,0-15,11-13.5
0,4200,7.49,A,8,MORTGAGE,66000,31,0-15,0-8
0,11200,5.42,A,15,MORTGAGE,40000,28,0-15,0-8
0,6000,6.99,A,9,RENT,65000,31,0-15,0-8
0,4000,5.99,A,1,RENT,35000,29,0-15,0-8
0,35000,15.23,C,4,RENT,65500,23,0-15,13.5+
0,8000,13.49,C,3,MORTGAGE,130000,25,0-15,11-13.5
0,6000,7.49,A,29,MORTGAGE,150000,32,15-30,0-8
0,8000,10.59,B,0,RENT,65000,22,0-15,11-Aug
0,5000,6.99,A,9,MORTGAGE,40000,29,0-15,0-8
0,15600,5.99,A,16,MORTGAGE,86000,28,15-30,0-8
0,18000,10.99,B,7,MORTGAGE,90722,28,0-15,11-Aug
0,35000,15.99,D,0,MORTGAGE,98000,39,0-15,13.5+
0,2000,16.49,D,5,RENT,32000,23,0-15,13.5+
0,6000,12.99,C,19,MORTGAGE,42000,22,15-30,11-13.5
0,10000,5.99,A,3,RENT,36000,24,0-15,0-8
0,15000,6.99,A,15,MORTGAGE,90000,34,0-15,0-8
0,14000,6.99,A,12,RENT,30000,22,0-15,0-8
0,13500,5.99,A,0,RENT,185000,26,0-15,0-8
0,24000,9.99,B,5,RENT,180000,36,0-15,11-Aug
0,2500,21.36,F,0,RENT,28800,34,0-15,13.5+
0,5850,9.99,B,6,RENT,44000,48,0-15,11-Aug
0,18000,9.99,B,16,MORTGAGE,84000,24,15-30,11-Aug
1,2800,NA,C,NA,OWN,17760,38,Missing,Missing
0,4000,5.42,A,26,RENT,24960,29,15-30,0-8
0,5000,15.99,D,25,MORTGAGE,120000,24,15-30,13.5+
0,8800,10.99,B,6,RENT,108000,24,0-15,11-Aug
0,12000,8.49,A,3,MORTGAGE,85920,20,0-15,11-Aug
0,12000,5.42,A,18,RENT,57000,30,15-30,0-8
0,3500,12.99,C,3,MORTGAGE,75000,26,0-15,11-13.5
0,5400,15.23,C,2,RENT,18000,22,0-15,13.5+
0,20000,10.99,B,8,MORTGAGE,89000,22,0-15,11-Aug
0,24000,10.99,B,5,MORTGAGE,76000,22,0-15,11-Aug
0,2000,NA,C,6,RENT,67000,26,0-15,Missing
0,6500,12.99,C,2,MORTGAGE,68000,25,0-15,11-13.5
0,10975,6.99,A,8,MORTGAGE,125000,33,0-15,0-8
0,4000,7.49,A,0,MORTGAGE,67000,24,0-15,0-8
0,8000,5.99,A,3,MORTGAGE,65000,24,0-15,0-8
0,12000,16.49,D,7,MORTGAGE,54000,25,0-15,13.5+
0,3000,18.39,E,19,RENT,44000,27,15-30,13.5+
0,3000,11.49,B,NA,MORTGAGE,45600,23,Missing,11-13.5
0,5500,11.49,B,2,RENT,35000,32,0-15,11-13.5
0,21000,11.99,B,24,MORTGAGE,215662,28,15-30,11-13.5
0,2400,8.49,A,1,RENT,48000,23,0-15,11-Aug
0,2000,12.99,C,7,RENT,26000,25,0-15,11-13.5
0,8000,6.99,A,5,OWN,22000,28,0-15,0-8
0,3000,13.99,C,15,MORTGAGE,39000,25,0-15,13.5+
0,8000,17.49,D,7,MORTGAGE,60500,24,0-15,13.5+
0,20000,11.99,B,5,RENT,65000,30,0-15,11-13.5
0,7000,10.99,B,5,RENT,18000,29,0-15,11-Aug
1,3000,11.99,B,22,MORTGAGE,66000,34,15-30,11-13.5
0,7000,10.59,B,13,RENT,64000,28,0-15,11-Aug
0,6400,14.79,C,7,MORTGAGE,63000,28,0-15,13.5+
0,7000,7.49,A,11,RENT,62000,25,0-15,0-8
0,14400,22.11,G,11,MORTGAGE,140000,28,0-15,13.5+
0,5000,6.99,A,5,MORTGAGE,42000,22,0-15,0-8
0,5000,11.99,B,8,MORTGAGE,80000,42,0-15,11-13.5
1,8000,13.49,C,5,MORTGAGE,52000,31,0-15,11-13.5
0,10000,5.99,A,3,MORTGAGE,1.00E+05,24,0-15,0-8
0,2100,8.49,A,0,OWN,21600,36,0-15,11-Aug
1,15000,9.99,B,2,RENT,1.00E+05,24,0-15,11-Aug
0,4000,5.99,A,6,MORTGAGE,95000,30,0-15,0-8
0,4200,9.99,B,2,RENT,31500,31,0-15,11-Aug
0,3600,11.99,B,4,RENT,48000,33,0-15,11-13.5
0,8000,13.49,C,0,RENT,86400,34,0-15,11-13.5
0,2400,15.99,D,0,RENT,36069,27,0-15,13.5+
0,4000,10.99,B,2,OWN,14400,22,0-15,11-Aug
0,8000,6.99,A,6,MORTGAGE,65000,22,0-15,0-8
0,6000,9.99,B,20,RENT,50000,29,15-30,11-Aug
0,11300,9.99,B,1,RENT,42000,29,0-15,11-Aug
0,3600,13.99,C,4,RENT,69000,30,0-15,13.5+
0,35000,18.39,E,20,MORTGAGE,3.00E+05,37,15-30,13.5+
0,6000,9.99,B,5,MORTGAGE,120000,23,0-15,11-Aug
0,5000,15.23,C,3,RENT,29000,29,0-15,13.5+
0,35000,13.49,C,10,MORTGAGE,381450,41,0-15,11-13.5
1,4500,10.59,B,1,MORTGAGE,42000,26,0-15,11-Aug
